,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post
17558,864691135511563472,864691136287323075,6060,7333,685,0.00925565379192018,L2/3,L5
17559,864691135360730183,864691136287323075,1428,4193,685,0.05934146806506863,L2/3,L5
17578,864691135469422674,864691135772606459,13216,6391,1789,0.5093919472843758,L2/3,L5
17644,864691135889087881,864691136990790805,252,6422,2738,0.30350583501241996,L2/3,L5
17715,864691136136778621,864691135693227455,20368,1007,3821,0.15428114096917897,L2/3,L5
17717,864691135497743635,864691135693227455,6896,3625,3821,0.06213997230220305,L2/3,L5
17718,864691136903681458,864691135693227455,360,3254,3821,0.31352479473880207,L2/3,L5
17724,864691136136778621,864691135463700798,2028,1007,2776,-0.11422201299216588,L2/3,L5
17726,864691136309871706,864691135463700798,12036,2232,2776,-0.024043451764735123,L2/3,L5
17731,864691136136778621,864691135582552685,15972,1007,3791,0.0975216457019208,L2/3,L5
17732,864691136813000051,864691135582552685,2652,11211,3791,0.11120874335326393,L2/3,L5
17733,864691134989683322,864691135582552685,21524,4511,3791,0.1188785331266828,L2/3,L5
17737,864691136136778621,864691135975462255,5720,1007,3659,0.009147639596870205,L2/3,L5
17740,864691135658054274,864691135975462255,2312,7266,3659,0.056364638539438704,L2/3,L5
17741,864691135572385061,864691135975462255,13676,405,3659,0.07354863137743972,L2/3,L5
17808,864691135397503777,864691136194595030,17752,5154,3755,-0.12231873129966907,L2/3,L5
17857,864691135975539779,864691135464307013,7288,7986,6920,0.10493115556372666,L2/3,L5
17864,864691135953985800,864691135273235217,1084,333,7674,0.04985203999488146,L2/3,L5
17865,864691135463695429,864691135273235217,10572,484,7674,0.039242759435760714,L2/3,L5
17898,864691135517531786,864691135539256434,23048,8175,1675,-0.22822386600446634,L2/3,L5
17899,864691135491167207,864691135539256434,19576,7980,1675,-0.28776071263974823,L2/3,L5
17982,864691135066182980,864691135568809196,5360,4554,3719,-0.007828188141890248,L2/3,L5
17983,864691135940847270,864691135568809196,1796,8212,3719,0.20661728489515319,L2/3,L5
17993,864691136990522517,864691136041825622,2008,8726,2671,-0.004066709535834455,L2/3,L5
17994,864691135397503777,864691136041825622,30772,5154,2671,0.16030443237320477,L2/3,L5
18014,864691135725305515,864691135571219749,3608,247,3722,0.41044494658469743,L2/3,L5
18020,864691136990522517,864691135697613077,5532,8726,919,0.3151453670726657,L2/3,L5
18022,864691135975539779,864691135697613077,22116,7986,919,0.2849515336617079,L2/3,L5
18023,864691136084684396,864691135697613077,15720,437,919,0.26841196207536133,L2/3,L5
18028,864691136990522517,864691135616816489,14016,8726,4922,0.18504043866336253,L2/3,L5
18040,864691136990522517,864691135211089088,4772,8726,5988,-0.17713112764112354,L2/3,L5
18042,864691135416233914,864691135211089088,920,5308,5988,-0.08194544895219633,L2/3,L5
18043,864691136990522517,864691135618645903,3828,8726,6039,0.005405690924167462,L2/3,L5
18045,864691136990522517,864691135569770374,35320,8726,4708,-0.005434540676616224,L2/3,L5
18049,864691136990522517,864691135731059641,10292,8726,1569,-0.14939262258161615,L2/3,L5
18050,864691135937286404,864691135731059641,3532,1246,1569,0.1140318581408213,L2/3,L5
18065,864691136990522517,864691135737379716,7464,8726,6912,0.17549612707477016,L2/3,L5
18066,864691135517531786,864691135737379716,3028,8175,6912,-0.15183172241485682,L2/3,L5
18068,864691136452081151,864691135737379716,23448,1112,6912,-0.06373191316171278,L2/3,L5
18069,864691136105661657,864691135737379716,4692,8204,6912,0.00012618513278894186,L2/3,L5
18075,864691136990522517,864691135749110825,1532,8726,7011,0.0719118178987536,L2/3,L5
18077,864691136813000051,864691135749110825,11956,11211,7011,-0.17566729107170817,L2/3,L5
18078,864691135455123562,864691135749110825,3580,292,7011,-0.22717705868474994,L2/3,L5
18084,864691136990522517,864691135731360185,1292,8726,6652,0.04184316270070926,L2/3,L5
18085,864691135940847270,864691135731360185,4260,8212,6652,0.07582548486743126,L2/3,L5
18086,864691136084747372,864691135731360185,26888,7291,6652,0.3500121014829123,L2/3,L5
18092,864691136990522517,864691134885582330,30876,8726,7804,0.023055212763007354,L2/3,L5
18093,864691135975539779,864691134885582330,1016,7986,7804,0.14410249156739363,L2/3,L5
18118,864691136990522517,864691135693229503,5224,8726,505,0.08726823858711448,L2/3,L5
18119,864691135440543560,864691135693229503,16132,4543,505,0.0677585290236566,L2/3,L5
18128,864691136990522517,864691136210342588,9452,8726,8219,-0.0662726251063197,L2/3,L5
18132,864691136990522517,864691137197537601,1428,8726,737,0.22642891140000684,L2/3,L5
18133,864691136990522517,864691136266867188,2404,8726,3694,-0.024169078582125473,L2/3,L5
18134,864691136990522517,864691135645691119,13484,8726,3703,-0.019225405103209286,L2/3,L5
18138,864691136990522517,864691135518381962,3720,8726,4817,-0.13357070819415465,L2/3,L5
18177,864691135407816393,864691135776954285,4388,11591,2729,0.11025852062889063,L2/3,L5
18178,864691135864188286,864691135776954285,4104,5204,2729,-0.10553690375698402,L2/3,L5
18240,864691136100511093,864691135335418345,9544,6148,1643,0.03220444824768672,L2/3,L5
18242,864691135855890478,864691135335418345,22912,1175,1643,0.11885205052396096,L2/3,L5
18246,864691136100511093,864691136595493538,6088,6148,1667,-0.010236541751071538,L2/3,L5
18265,864691136100511093,864691135498607379,39176,6148,1770,-0.08911503696367107,L2/3,L5
18266,864691136066733720,864691135498607379,900,25,1770,0.10504408347150614,L2/3,L5
18268,864691136926540362,864691135498607379,2768,3440,1770,0.22581738240021232,L2/3,L5
18269,864691136118618136,864691135498607379,2428,8177,1770,-0.03219564822226074,L2/3,L5
18300,864691136100511093,864691135355935183,4136,6148,9448,0.20575684652907097,L2/3,L5
18301,864691136118618392,864691135355935183,18556,3082,9448,-0.09605616796055287,L2/3,L5
18315,864691136100511093,864691136926327626,11568,6148,5836,0.1771960397193881,L2/3,L5
18373,864691135855890478,864691135610662407,38028,1175,1717,-0.06007609833893662,L2/3,L5
18395,864691135463695429,864691135294146572,9716,484,2748,0.11112912207695412,L2/3,L5
18396,864691134989683322,864691135294146572,1632,4511,2748,0.12291967216100325,L2/3,L5
18398,864691136118618136,864691135584909688,2340,8177,2811,0.2628322737047651,L2/3,L5
18416,864691135397503777,864691136137746301,2308,5154,4961,-0.013729312001599625,L2/3,L5
18557,864691136953057759,864691135383418091,2304,12006,2809,0.4096186596709812,L2/3,L5
18558,864691136926540362,864691135383418091,180,3440,2809,-0.20000011748888732,L2/3,L5
18559,864691135113792921,864691135383418091,5296,286,2809,0.21145575947759235,L2/3,L5
18562,864691136953057759,864691136024328249,14196,12006,905,0.09057276198384955,L2/3,L5
18564,864691136953057759,864691136066740632,2268,12006,978,-0.0177091048159356,L2/3,L5
18611,864691136176327430,864691136109070520,4168,467,1630,-0.15112742944758584,L2/3,L5
18648,864691135926952148,864691135972219338,13472,224,9534,0.11712269840687566,L2/3,L5
18728,864691135113792921,864691135808058141,9780,286,2893,-0.10168199856357368,L2/3,L5
18732,864691135397503777,864691135785961668,24892,5154,7757,0.059862583867272626,L2/3,L5
18734,864691135848095070,864691135785961668,11700,11587,7757,-0.15596186112825447,L2/3,L5
18737,864691135397503777,864691135113990553,7884,5154,4738,0.04735860446119702,L2/3,L5
18745,864691135397503777,864691135697143194,13644,5154,4797,0.17013166485245715,L2/3,L5
18752,864691135397503777,864691135279045281,6820,5154,7041,0.25424000873468855,L2/3,L5
18754,864691135397503777,864691135915709030,6144,5154,934,-0.06625558495909223,L2/3,L5
18755,864691135491205735,864691135915709030,35940,4507,934,0.21419466833137488,L2/3,L5
18756,864691136084747372,864691135915709030,12116,7291,934,0.1415370897728524,L2/3,L5
18757,864691135397503777,864691136009433004,9272,5154,2792,0.49871926786985854,L2/3,L5
18759,864691135952122147,864691136009433004,15784,7988,2792,0.2095996303291259,L2/3,L5
18762,864691135937286404,864691136009433004,2032,1246,2792,0.19879640399070053,L2/3,L5
18764,864691135856335406,864691136009433004,31696,96,2792,0.3179171925795381,L2/3,L5
18765,864691135397503777,864691134918524938,1812,5154,1759,0.14087008667290035,L2/3,L5
18772,864691135397503777,864691135182207234,5728,5154,7040,0.07234250653221128,L2/3,L5
18773,864691135716190490,864691135182207234,10704,8051,7040,0.34331153458841224,L2/3,L5
18774,864691135397503777,864691135696485786,6488,5154,7782,0.11789166425014716,L2/3,L5
18775,864691136812081779,864691135696485786,13984,7111,7782,0.028564549896200556,L2/3,L5
18776,864691136813000051,864691135696485786,3392,11211,7782,0.28039782883646175,L2/3,L5
18778,864691135397503777,864691135349259479,13620,5154,6083,0.27289418717471675,L2/3,L5
18787,864691135397503777,864691135618722703,24956,5154,2775,0.11629382138903607,L2/3,L5
18796,864691135397503777,864691135502644317,8544,5154,9480,-0.10020827996975964,L2/3,L5
18797,864691136004983754,864691135502644317,61664,1128,9480,-0.04453010740586016,L2/3,L5
18798,864691136812081779,864691135502644317,25392,7111,9480,-0.091514951948108,L2/3,L5
18868,864691136237644604,864691135464377413,9064,3150,7805,0.10777270105723355,L2/3,L5
18870,864691135572379429,864691135273272337,4828,11127,3714,0.12869791434494085,L2/3,L5
18876,864691136066733720,864691135561360353,5568,25,2725,0.011949031939373855,L2/3,L5
18877,864691135491167207,864691135561360353,8800,7980,2725,-0.30689411368932895,L2/3,L5
18903,864691136066069400,864691135304171687,2308,1013,1735,0.0016318027932945274,L2/3,L5
18923,864691135429763120,864691135469241682,472,88,2704,0.29273890738172786,L2/3,L5
18924,864691135975539779,864691135469241682,4344,7986,2704,-0.009343076598937319,L2/3,L5
18926,864691136309871706,864691135469241682,9272,2232,2704,0.0048711061259522435,L2/3,L5
18927,864691135946676260,864691135469241682,160,12047,2704,0.21139868222180758,L2/3,L5
18928,864691134884807418,864691135469241682,3468,8075,2704,0.01330338958494615,L2/3,L5
18930,864691136176327430,864691135469241682,1880,467,2704,0.18912502519838026,L2/3,L5
18931,864691136334080435,864691135469241682,3380,377,2704,0.09164252304391587,L2/3,L5
18932,864691136136766589,864691135469241682,4284,436,2704,0.21649380049430725,L2/3,L5
18936,864691135429763120,864691135441048136,4776,88,2627,0.05859115717286513,L2/3,L5
18937,864691136812081779,864691135441048136,26868,7111,2627,-0.09011997797454839,L2/3,L5
18939,864691135772053835,864691135441048136,192,3944,2627,0.08798678130200059,L2/3,L5
18942,864691135429763120,864691136210178748,11220,88,2746,-0.028981159139343755,L2/3,L5
18945,864691135429763120,864691135940275969,1696,88,1792,-0.25239363994846975,L2/3,L5
18946,864691135429763120,864691135954879496,36952,88,1777,0.185621565093284,L2/3,L5
18948,864691135429763120,864691136925988426,21724,88,2644,-0.12016255390759241,L2/3,L5
19112,864691135501703746,864691136009372844,20408,7957,5940,-0.22292008513785633,L2/3,L5
19134,864691135975539779,864691135885010032,564,7986,6907,0.053287042005986336,L2/3,L5
19136,864691136084747372,864691135885010032,93556,7291,6907,-0.015082866163374583,L2/3,L5
19147,864691136309871706,864691135947292001,33856,2232,4909,0.048376322854212256,L2/3,L5
19161,864691135497743635,864691135585012856,3072,3625,4921,0.379622782958588,L2/3,L5
19198,864691136309871706,864691135946610468,1572,2232,7728,0.18447144279984481,L2/3,L5
19201,864691136812081779,864691135738624369,25168,7111,2801,-0.13190891843896435,L2/3,L5
19202,864691136309871706,864691135738624369,41460,2232,2801,0.09585800062364327,L2/3,L5
19205,864691136084747372,864691135738624369,51452,7291,2801,0.27180430327754757,L2/3,L5
19206,864691134884807418,864691135738624369,1464,8075,2801,0.09441442141079842,L2/3,L5
19208,864691135428676144,864691135738624369,2564,5187,2801,0.1420932251333578,L2/3,L5
19308,864691135468161164,864691136522741905,10368,323,1571,-0.003675223225518971,L2/3,L5
19310,864691135937286404,864691136522741905,5704,1246,1571,0.11326987823812903,L2/3,L5
19358,864691136084747372,864691135867641878,40928,7291,5936,0.3378601102160914,L2/3,L5
19360,864691136812081779,864691135454923370,4500,7111,4811,0.10273776528470854,L2/3,L5
19361,864691136309871706,864691135454923370,2624,2232,4811,0.05961307038037486,L2/3,L5
19368,864691136309871706,864691135645149679,4204,2232,7646,-0.03431692132943476,L2/3,L5
19431,864691135213651768,864691136005894090,4816,7272,4965,0.01936149777984788,L2/3,L5
19434,864691135953041955,864691135292343990,23368,8062,4953,0.2310300026943072,L2/3,L5
19435,864691135497743635,864691135292343990,14788,3625,4953,0.28434290256497924,L2/3,L5
19436,864691135975539779,864691135292343990,216,7986,4953,0.18246282262682595,L2/3,L5
19437,864691136812081779,864691135292343990,3640,7111,4953,0.053184314959782035,L2/3,L5
19438,864691135692949951,864691135292343990,3600,7295,4953,0.05591277949846943,L2/3,L5
19439,864691135491205735,864691135292343990,7524,4507,4953,0.21369939428177348,L2/3,L5
19440,864691135518453642,864691135292343990,11164,394,4953,0.17344614669024022,L2/3,L5
19444,864691135953041955,864691136724776957,3732,8062,2818,0.11286326003979985,L2/3,L5
19445,864691135497743635,864691136724776957,928,3625,2818,0.20268978157979975,L2/3,L5
19448,864691136925601354,864691136724776957,848,1547,2818,0.15281888674578958,L2/3,L5
19455,864691135953041955,864691135989259776,12496,8062,4883,-0.04586948401432023,L2/3,L5
19458,864691136925601354,864691135989259776,8432,1547,4883,0.3317755983097854,L2/3,L5
19459,864691135953041955,864691136106015193,2748,8062,6965,0.09130456970800288,L2/3,L5
19460,864691135701624699,864691136106015193,16972,7846,6965,0.132313093218297,L2/3,L5
19464,864691135953041955,864691135416294074,4260,8062,9402,0.157506185858073,L2/3,L5
19487,864691135716190490,864691135123147559,6948,8051,1584,0.31302480111505726,L2/3,L5
19488,864691136309871706,864691135123147559,8560,2232,1584,0.029960945596684323,L2/3,L5
19533,864691135518453642,864691135498369811,12476,394,4908,0.011414486532164841,L2/3,L5
19537,864691135469422674,864691135940351142,7432,6391,5751,0.0671329790453241,L2/3,L5
19538,864691135518453642,864691135940351142,3440,394,5751,0.14937620519233713,L2/3,L5
19563,864691135013978774,864691135848612190,7432,11791,2764,0.03705783171750515,L2/3,L5
19576,864691135469422674,864691135477040808,7796,6391,4815,0.33531269931621854,L2/3,L5
19596,864691135469422674,864691136522623377,2956,6391,902,0.22239065173789682,L2/3,L5
19604,864691135469422674,864691136990968981,3704,6391,1810,0.13519067405534252,L2/3,L5
19605,864691136118618136,864691136990968981,17152,8177,1810,0.13017684810531727,L2/3,L5
19606,864691136812081779,864691136990968981,25368,7111,1810,-0.0019404771055023138,L2/3,L5
19607,864691135518453642,864691136990968981,12904,394,1810,0.06334576407909585,L2/3,L5
19613,864691135469422674,864691135156731748,19208,6391,2730,0.20298432730177332,L2/3,L5
19614,864691136334904499,864691135156731748,2964,1507,2730,0.000220836058113383,L2/3,L5
19648,864691135469422674,864691135857099310,15548,6391,5731,0.05746375995195372,L2/3,L5
19651,864691135469422674,864691136334607027,2472,6391,4741,0.04384650975470605,L2/3,L5
19668,864691135469422674,864691135639910971,34676,6391,8452,0.19289263186805594,L2/3,L5
19682,864691135469422674,864691135105280077,13252,6391,3751,0.21499350078845636,L2/3,L5
19687,864691135469422674,864691135696480666,12920,6391,704,0.1249907413881527,L2/3,L5
19694,864691135491167207,864691135059358875,12512,7980,2790,-0.14131235656888244,L2/3,L5
19707,864691136926540362,864691136274522893,4200,3440,9536,-0.18157150132595992,L2/3,L5
19709,864691135975539779,864691136274522893,13120,7986,9536,-0.014355753878289482,L2/3,L5
19716,864691136334904499,864691135954786312,7496,1507,904,-0.015022196173581404,L2/3,L5
19724,864691135416233914,864691135884421744,2020,5308,2751,-0.08532693810047424,L2/3,L5
19726,864691135416233914,864691135976699203,29220,5308,1791,-0.15329587695377575,L2/3,L5
19729,864691135416233914,864691136238459452,952,5308,1599,0.18639469256479058,L2/3,L5
19730,864691136309871706,864691136238459452,48244,2232,1599,0.1623056686768603,L2/3,L5
19733,864691135856335406,864691136238459452,256,96,1599,0.2502063009399135,L2/3,L5
19734,864691135270320293,864691136238459452,2560,117,1599,0.11461044395298735,L2/3,L5
19735,864691135416233914,864691136618007771,2440,5308,4952,-0.16070660192229275,L2/3,L5
19737,864691135416233914,864691135491894623,13752,5308,4752,-0.0009855943123872894,L2/3,L5
19751,864691135855890478,864691135342323633,21916,1175,2679,0.011080515848670392,L2/3,L5
19755,864691135855890478,864691136032692411,3236,1175,5697,0.11377201928641954,L2/3,L5
19756,864691135975539779,864691136032692411,3284,7986,5697,0.40400005075804424,L2/3,L5
19757,864691135491205735,864691136032692411,13448,4507,5697,0.06226724163499292,L2/3,L5
19760,864691134884807418,864691136032692411,16180,8075,5697,0.09570572315281468,L2/3,L5
19761,864691135502730562,864691136032692411,5928,368,5697,0.7011128033642351,L2/3,L5
19762,864691135855890478,864691136227925585,812,1175,3644,0.20444686733213696,L2/3,L5
19773,864691135855890478,864691136487890450,21132,1175,7083,-0.03262324067727418,L2/3,L5
19774,864691135855890478,864691135495513488,43556,1175,5918,0.04612183309294168,L2/3,L5
19775,864691135517531786,864691135495513488,10892,8175,5918,-0.01978206760219975,L2/3,L5
19776,864691135572385061,864691135495513488,4864,405,5918,0.03967670180294035,L2/3,L5
19783,864691135855890478,864691135342156977,6956,1175,8442,0.12487356152995192,L2/3,L5
19851,864691136004983754,864691135386324565,5548,1128,1579,-0.11458993314277328,L2/3,L5
19855,864691136004983754,864691135324041372,15688,1128,968,0.1299963955810369,L2/3,L5
19857,864691136066631832,864691135324041372,20008,4275,968,-0.05383826288304433,L2/3,L5
19858,864691135937286404,864691135324041372,12788,1246,968,0.004272831698013722,L2/3,L5
19859,864691135428676144,864691135324041372,8368,5187,968,0.02054376331152008,L2/3,L5
19865,864691135517531786,864691135565592855,27304,8175,1790,0.4668096224026223,L2/3,L5
19866,864691136812081779,864691135565592855,2500,7111,1790,0.2599512979262521,L2/3,L5
19869,864691135517531786,864691135698253333,4428,8175,7789,0.11976688902715207,L2/3,L5
19870,864691135491205735,864691135698253333,33060,4507,7789,-0.09821829571569812,L2/3,L5
19872,864691136084747372,864691135698253333,3064,7291,7789,0.11838658869269017,L2/3,L5
19873,864691135952122147,864691135698253333,3844,7988,7789,0.31336929041212847,L2/3,L5
19874,864691135517531786,864691135884905584,48728,8175,6917,0.17196780400571834,L2/3,L5
19875,864691135497743635,864691135884905584,676,3625,6917,0.17455495734016838,L2/3,L5
19877,864691134884807418,864691135884905584,28736,8075,6917,-0.0988629660617376,L2/3,L5
19878,864691135517531786,864691135926846478,7916,8175,9437,0.06913184086014502,L2/3,L5
19879,864691136812081779,864691135926846478,6324,7111,9437,0.0570636221864123,L2/3,L5
19880,864691135491205735,864691135926846478,2884,4507,9437,0.15312399241753924,L2/3,L5
19886,864691135517531786,864691135273201169,8280,8175,4814,0.25568812138012803,L2/3,L5
19887,864691135491167207,864691135273201169,52276,7980,4814,0.44731406531972767,L2/3,L5
19889,864691134884807418,864691135273201169,252,8075,4814,0.051273621235035725,L2/3,L5
19890,864691135517531786,864691135304325543,6932,8175,2628,0.0776766506648347,L2/3,L5
19891,864691136812081779,864691135304325543,77288,7111,2628,0.09539103716877428,L2/3,L5
19893,864691135701624699,864691135304325543,24816,7846,2628,0.05368414262270499,L2/3,L5
19897,864691135517531786,864691136311782205,43592,8175,1565,0.020552708022809053,L2/3,L5
19918,864691135517531786,864691136419479703,2108,8175,8820,0.2811151853378321,L2/3,L5
19920,864691135517531786,864691135195417642,27092,8175,3711,-0.03389171596261394,L2/3,L5
19922,864691135491167207,864691135213786752,17456,7980,7006,-0.0740529587158323,L2/3,L5
19933,864691135491167207,864691135565679447,6908,7980,835,0.28903153390704006,L2/3,L5
19934,864691135491205735,864691135565679447,3144,4507,835,0.15952887505101884,L2/3,L5
19935,864691135428676144,864691135565679447,252,5187,835,0.18563835355134342,L2/3,L5
19938,864691135491167207,864691135571406573,20472,7980,5901,0.15986690999297773,L2/3,L5
19939,864691135716190490,864691135571406573,37008,8051,5901,0.33100576228893913,L2/3,L5
19941,864691134884807418,864691135571406573,9100,8075,5901,0.18468228610408088,L2/3,L5
19942,864691135937286404,864691135571406573,33728,1246,5901,0.09944040453835402,L2/3,L5
19943,864691135491167207,864691136032661947,26368,7980,4716,-0.09046673967578434,L2/3,L5
19945,864691135491167207,864691136012016803,15432,7980,1701,0.008175705587300873,L2/3,L5
20005,864691135701624699,864691135687539936,5216,7846,2623,0.2802345906446003,L2/3,L5
20039,864691135497743635,864691137054798454,2480,3625,2708,0.24590332962766587,L2/3,L5
20049,864691135497743635,864691135571782893,7960,3625,5914,0.0326761995320114,L2/3,L5
20052,864691135497743635,864691135576496158,4908,3625,3795,0.24061072356286015,L2/3,L5
20053,864691136812081779,864691135576496158,5880,7111,3795,-0.030308422161302608,L2/3,L5
20054,864691135952122147,864691135576496158,1364,7988,3795,0.13570011216993091,L2/3,L5
20067,864691135497743635,864691135382556378,22400,3625,8446,0.15373593114667422,L2/3,L5
20068,864691134884807418,864691135382556378,17636,8075,8446,0.15605923232374716,L2/3,L5
20069,864691136451224831,864691135382556378,3316,84,8446,0.2802628236600719,L2/3,L5
20070,864691136925601354,864691135382556378,21660,1547,8446,-0.0053687385220149405,L2/3,L5
20121,864691135497743635,864691136662666462,11088,3625,3656,0.27209977449265277,L2/3,L5
20122,864691135113792921,864691136662666462,3220,286,3656,0.07823562645323624,L2/3,L5
20123,864691135491205735,864691136662666462,43472,4507,3656,-0.08190785048087774,L2/3,L5
20124,864691136084747372,864691136662666462,33736,7291,3656,0.11602303259416474,L2/3,L5
20125,864691135654715586,864691136662666462,10364,341,3656,-0.0492385242670959,L2/3,L5
20142,864691135497743635,864691136085022572,13668,3625,5845,0.4417922213649214,L2/3,L5
20143,864691136309871706,864691136085022572,3796,2232,5845,0.07274247565973664,L2/3,L5
20145,864691135701624699,864691136085022572,39420,7846,5845,0.3688271405269294,L2/3,L5
20156,864691135497743635,864691135737881988,1680,3625,4702,0.5126863017127335,L2/3,L5
20172,864691135497743635,864691135889558153,3076,3625,8349,0.37865003739937564,L2/3,L5
20207,864691135497743635,864691135975633475,612,3625,1738,0.07276337404853829,L2/3,L5
20208,864691135491205735,864691135975633475,2432,4507,1738,0.07078767135094319,L2/3,L5
20210,864691136084747372,864691135975633475,7548,7291,1738,0.16562512656918665,L2/3,L5
20211,864691135497743635,864691136923768804,19888,3625,4901,0.24064896340179,L2/3,L5
20212,864691135975539779,864691136923768804,17896,7986,4901,0.41619805952295813,L2/3,L5
20213,864691135491205735,864691136923768804,2356,4507,4901,0.09899046406617092,L2/3,L5
20231,864691135497743635,864691134941164899,11700,3625,4832,0.0612694884407267,L2/3,L5
20238,864691135497743635,864691135446113682,2940,3625,5857,-0.019439769934151193,L2/3,L5
20239,864691135497743635,864691135874286734,3952,3625,3839,0.4673918883275898,L2/3,L5
20241,864691135497743635,864691135454591594,176,3625,4870,-0.0817032647714731,L2/3,L5
20243,864691135497743635,864691136052052467,1904,3625,7761,0.059351855381866,L2/3,L5
20264,864691136066069400,864691135368032249,39888,1013,7749,0.04343073645024547,L2/3,L5
20265,864691135279318689,864691135368032249,4784,10981,7749,-0.029013888052679182,L2/3,L5
20266,864691136309871706,864691135368032249,2768,2232,7749,0.003086611266939439,L2/3,L5
20269,864691136066069400,864691136176121862,47828,1013,6059,0.2407321249553222,L2/3,L5
20270,864691135975539779,864691136176121862,17964,7986,6059,-0.16135752692326533,L2/3,L5
20277,864691136066069400,864691136144532788,6276,1013,5746,0.24422192712490917,L2/3,L5
20282,864691135684657079,864691136237589775,5284,8179,1624,0.1628329992874996,L2/3,L5
20285,864691135272206865,864691136009612460,3328,8693,3831,-0.1428540214013938,L2/3,L5
20286,864691136084747372,864691136009612460,6948,7291,3831,0.413124317958951,L2/3,L5
20300,864691136084747372,864691136274982413,3512,7291,913,0.0769497758934487,L2/3,L5
20302,864691135491205735,864691137197807937,17588,4507,4693,0.054580325179564834,L2/3,L5
20303,864691136084747372,864691137197807937,73572,7291,4693,0.1745403129980767,L2/3,L5
20317,864691136118618136,864691134941061731,3736,8177,7539,0.06421509121247412,L2/3,L5
20365,864691135272206865,864691135610509319,2872,8693,1695,0.1835897462082164,L2/3,L5
20366,864691136084747372,864691135610509319,4968,7291,1695,0.007894171006910722,L2/3,L5
20368,864691135772053835,864691135610509319,2632,3944,1695,0.09811576018852719,L2/3,L5
20387,864691135594164523,864691135660800496,2252,7236,4402,-0.00825999231889458,L2/3,L5
20401,864691136309871706,864691135618762639,9760,2232,4725,0.01718319978462046,L2/3,L5
20402,864691136451224831,864691135618762639,3704,84,4725,-0.10143713502158166,L2/3,L5
20414,864691135341198789,864691136423611951,25920,5288,9065,0.36672641301858255,L2/3,L5
20417,864691136812081779,864691136109775544,3012,7111,5696,-0.06073537493857941,L2/3,L5
20418,864691136451224831,864691136109775544,35364,84,5696,0.26625175969310827,L2/3,L5
20419,864691136903681458,864691136109775544,38468,3254,5696,-0.04062807596806854,L2/3,L5
20428,864691135491205735,864691135270580133,22352,4507,2794,0.3166523544463946,L2/3,L5
20431,864691136309871706,864691135856632622,16400,2232,4895,0.01977849889120442,L2/3,L5
20432,864691136084747372,864691135856632622,16140,7291,4895,0.14810935421339158,L2/3,L5
20471,864691135113792921,864691135740508820,5028,286,1592,0.037022656858447356,L2/3,L5
20474,864691135701624699,864691135740508820,1528,7846,1592,0.20533853570456884,L2/3,L5
20476,864691135440543560,864691135740508820,9924,4543,1592,-0.047519201385009056,L2/3,L5
20477,864691135856335406,864691135740508820,2252,96,1592,0.28566336388438623,L2/3,L5
20479,864691135701624699,864691136602994385,6128,7846,6646,-0.010943219612075068,L2/3,L5
20558,864691135975539779,864691135848438366,1832,7986,4971,0.33985278270856784,L2/3,L5
20560,864691135975539779,864691136117080740,8872,7986,896,0.25346330831555125,L2/3,L5
20561,864691135716190490,864691136117080740,6440,8051,896,0.27992278951457983,L2/3,L5
20562,864691135491205735,864691136117080740,1104,4507,896,0.35871261012881445,L2/3,L5
20563,864691135564752407,864691136117080740,22456,7304,896,0.34641516683559564,L2/3,L5
20564,864691136084684396,864691136117080740,22956,437,896,0.44910395757976906,L2/3,L5
20586,864691135975539779,864691136004161226,23964,7986,5905,0.24163068331193494,L2/3,L5
20587,864691135952122147,864691136004161226,5412,7988,5905,0.11788760857308632,L2/3,L5
20588,864691135975539779,864691135940500737,1668,7986,3835,0.31895021703449644,L2/3,L5
20589,864691135952122147,864691135940500737,1676,7988,3835,0.2532902869912066,L2/3,L5
20594,864691135975539779,864691135526523483,16464,7986,3647,0.17573100560018073,L2/3,L5
20595,864691136084747372,864691135526523483,10276,7291,3647,0.2436600129149987,L2/3,L5
20606,864691135975539779,864691135658999682,29884,7986,2752,-0.009841299693229976,L2/3,L5
20607,864691136084747372,864691135658999682,2872,7291,2752,-0.027277219143589413,L2/3,L5
20609,864691135440543560,864691135658999682,3624,4543,2752,0.37055996474763664,L2/3,L5
20635,864691135975539779,864691135876660563,87856,7986,9091,0.30986983513083066,L2/3,L5
20637,864691135975539779,864691135509582089,2632,7986,8269,0.34813001269908395,L2/3,L5
20648,864691135975539779,864691135133165472,14344,7986,949,-0.04361017977445432,L2/3,L5
20661,864691135975539779,864691135645342191,1148,7986,4683,0.37677689926547897,L2/3,L5
20664,864691135848095070,864691135645342191,5040,11587,4683,0.3025445365943348,L2/3,L5
20668,864691135975539779,864691135693559743,6184,7986,9066,0.18404354212628193,L2/3,L5
20679,864691135975539779,864691134940504419,12164,7986,9454,-0.16324797411556188,L2/3,L5
20683,864691135975539779,864691135615119307,8224,7986,5985,0.4411607784877685,L2/3,L5
20685,864691135440543560,864691135615119307,4516,4543,5985,-0.048282480186335824,L2/3,L5
20686,864691135975539779,864691135876833363,10988,7986,4979,0.1823128460025432,L2/3,L5
20687,864691135491166951,864691135876833363,3236,7848,4979,0.08182968252593815,L2/3,L5
20693,864691135975539779,864691135992479681,8960,7986,3775,0.3245724399225675,L2/3,L5
