,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post,distance
111,864691135988078595,864691135477010344,16072,7336,892,-0.20267316329228632,L3a,L5ET,305.91553647371353
112,864691136041818198,864691135477010344,31416,10882,892,0.14673769650766813,L2a,L5ET,354.52701371827783
114,864691135013978774,864691135477010344,9528,11791,892,0.13509177456889893,L3a,L5ET,322.2204661408086
119,864691135497743635,864691135477010344,8932,3625,892,0.12511436276762072,L3c,L5ET,650.3529473262961
120,864691135272898833,864691135477010344,8596,3153,892,0.12372793853321232,L2b,L5ET,363.40649856599975
122,864691135916149862,864691136228027217,16536,235,10134,0.062304022458479845,L3c,L4a,99.78902416598739
127,864691135208943225,864691136228027217,8368,10140,10134,-0.011648459542094024,L4b,L4a,31.855699647001902
128,864691135349531607,864691136228027217,13592,9750,10134,0.20375636797039945,L4a,L4a,92.9247616515641
130,864691136228183377,864691137020798318,26928,9201,10233,-0.11966420660094282,L4c,L4a,126.09537469709187
131,864691136066697624,864691137020798318,11304,8394,10233,0.10873531662743181,L4b,L4a,74.76419463887773
132,864691135777064877,864691137020798318,15988,5427,10233,0.3978028464233309,L4a,L4a,122.60165375719856
136,864691136228183377,864691135568917740,14660,9201,3774,0.11649458002822441,L4c,L5a,79.80992619969021
138,864691135916172390,864691135568917740,9852,9729,3774,0.13610131816234056,L4a,L5a,121.93733866211777
140,864691135182879746,864691135568917740,13956,885,3774,-0.02362117525226895,L5ET,L5a,81.27973897595885
143,864691135463857470,864691135488734010,11552,622,807,0.4308707120539648,L4c,L4a,88.3951915434318
146,864691136602976721,864691135479049414,16924,6779,2675,0.038927343817690745,L4c,L5a,124.373655345495
147,864691135469443410,864691135479049414,14496,9428,2675,0.3526440482487863,L4a,L5a,147.36600378649064
152,864691135582733933,864691135502350914,25564,3567,1767,0.04918886652053025,L3c,L5ET,201.56414300167575
154,864691135759091534,864691135502350914,29548,329,1767,-0.16758532489908615,L3c,L5ET,433.52635367183854
155,864691135783492659,864691135502350914,17608,2529,1767,0.04361192592175448,L4a,L5ET,201.24755620876496
156,864691135367058169,864691135502350914,22232,1658,1767,0.07851674871846588,L4c,L5ET,99.14395352213876
157,864691135292991414,864691135502350914,10624,4056,1767,-0.015656346640276673,L2a,L5ET,347.205929626785
158,864691135100604448,864691135502350914,19060,11258,1767,0.3119437789340987,L3a,L5ET,300.3463647457715
159,864691135697111962,864691135502350914,19896,1199,1767,0.4446721452275057,L3a,L5ET,292.25392849369877
160,864691135910761897,864691135502350914,8788,7249,1767,0.14309068893565477,L3c,L5ET,279.0329569065274
162,864691135615222475,864691135502350914,23676,4589,1767,0.3512112164303874,L4a,L5ET,227.89676048597084
163,864691135874156430,864691135502350914,24100,7237,1767,0.1465195904500007,L3b,L5ET,265.98005398901626
167,864691136228183377,864691136274035469,18892,9201,9492,0.08546673418244484,L4c,L5ET,183.58847127202725
172,864691135100604448,864691136274035469,46600,11258,9492,0.006326140897676885,L3a,L5ET,334.39136180230497
174,864691135919483824,864691136274035469,11796,3472,9492,0.13372520389067544,L3b,L5ET,242.60181222736153
175,864691134941194851,864691136274035469,46496,8762,9492,-0.018487794855898743,L3b,L5ET,289.8306564323381
176,864691135473091634,864691136274035469,8868,11597,9492,-0.04673246053266418,L3b,L5ET,326.62307083241996
178,864691136117180068,864691136274035469,42708,10796,9492,0.03720733861788603,L3a,L5ET,356.9265505618768
180,864691136009620908,864691136274035469,9584,4431,9492,0.2228168658446415,L3c,L5ET,248.24513729779275
181,864691136009055404,864691136274035469,23916,5428,9492,0.09958823136138678,L3c,L5ET,274.4497588703622
184,864691135661016816,864691136274035469,9760,11853,9492,0.0724734915268228,L3a,L5ET,332.3207210391792
187,864691135568858604,864691136274035469,10372,11115,9492,-0.10425194208708015,L3a,L5ET,333.20977272583104
188,864691136227484753,864691136274035469,19176,4279,9492,0.23270893822715638,L3c,L5ET,683.7070763185066
190,864691135275253989,864691135509789449,11244,3189,4544,0.09582084833966667,L2a,L3c,138.70448263844978
191,864691136228125521,864691135509789449,9000,8582,4544,0.039882191332437804,L4a,L3c,73.27555663384618
192,864691135777736032,864691135509789449,15652,10141,4544,-0.03500212903832547,L4a,L3c,76.50477966767829
195,864691135066182980,864691135509789449,30524,4554,4544,0.062226648843807186,L3c,L3c,36.73984648851974
197,864691136228183377,864691136137678973,8432,9201,2376,-0.002735396096765647,L4c,L4a,188.358284638611
198,864691135155894884,864691136137678973,32364,2145,2376,-0.16190451817645138,L2a,L4a,226.92210836320027
200,864691135857222958,864691136137678973,14072,10484,2376,0.22884905660342988,L4a,L4a,109.05483684825721
201,864691136052035059,864691136137678973,21916,771,2376,0.1964932908033306,L4b,L4a,203.4962055272776
202,864691135700475426,864691136137678973,12124,4231,2376,0.2693100361478996,L2b,L4a,184.4527216605925
204,864691135591041291,864691135762864182,42988,2091,222,-0.005692903114645956,L2a,L3a,139.59766301768806
206,864691135491208679,864691135762864182,12160,1078,222,0.2489976158388617,L3a,L3a,77.39479383007618
208,864691134965653279,864691135762864182,19192,5445,222,0.1138246733095663,L4a,L3a,69.12956970790435
209,864691136106122969,864691135762864182,21212,8895,222,-0.12261281396942396,L3c,L3a,41.21657841209053
210,864691135594123307,864691135762864182,25476,8573,222,0.1266380955106234,L3a,L3a,36.81892035353561
211,864691135988078595,864691135762864182,20712,7336,222,0.0007120960961112704,L3a,L3a,61.8400827942524
213,864691135754777037,864691135762864182,21780,6423,222,-0.06495039970638601,L4a,L3a,52.1876595374807
214,864691135942378612,864691135762864182,13740,621,222,0.28053779115345295,L4c,L3a,131.8931970345704
215,864691135294197260,864691135762864182,10604,10797,222,0.31211535611980606,L2b,L3a,75.37932830690384
216,864691136990504853,864691135762864182,16764,3047,222,0.02698462850923316,L2a,L3a,99.6784028764506
217,864691136056902616,864691135762864182,18852,221,222,0.1832374074430325,L3b,L3a,16.829840165610626
218,864691136228183377,864691135938110980,19264,9201,3745,0.017276321656678632,L4c,L5a,132.86443256191632
225,864691135737916036,864691135156839780,11332,2405,2392,0.09193346213614927,L4b,L3c,129.47219871462747
228,864691136195396684,864691135156839780,10680,10322,2392,0.13135217930064075,L4b,L3c,104.04886021480482
230,864691136228183377,864691135429423346,13888,9201,2929,0.146379416906748,L4c,L6CT,212.23860760945442
240,864691136228183377,864691135446530194,8376,9201,10137,0.12941322181852807,L4c,L4a,52.635020433167945
241,864691136275178765,864691135446530194,14164,1351,10137,0.10917013675567006,L4b,L4a,86.33586693837039
243,864691136287598787,864691135446530194,15000,2501,10137,-0.10078457149621226,L3c,L4a,53.804258567514935
246,864691136195208424,864691135446530194,10936,4423,10137,0.07056769934741063,L4a,L4a,62.663829949979885
249,864691135429763120,864691136134710667,17224,88,1654,-0.03478602012455201,L3b,L5b,571.4992751001527
250,864691135469422674,864691136134710667,21792,6391,1654,-0.11460016876583738,L3c,L5b,253.1694197015113
254,864691135719651633,864691135308222790,12620,5804,3769,0.3166721093343436,L4c,L5a,70.89427621465643
255,864691136195396684,864691135308222790,11112,10322,3769,0.1560655212411888,L4b,L5a,128.7263096029712
257,864691135113733529,864691135308222790,22684,548,3769,-0.07644679581505372,L4b,L5a,390.6022709611402
262,864691136228183377,864691135582552173,20676,9201,5683,0.09595624519793407,L4c,L3c,184.25477196534155
264,864691136209328060,864691135582552173,23084,5517,5683,0.07007187376670153,L3c,L3c,146.63834259838043
267,864691134965653279,864691135582552173,19800,5445,5683,-0.13452087865729664,L4a,L3c,131.56774242951812
268,864691136228183377,864691135749306921,16388,9201,8009,0.09712927056611678,L4c,L3c,243.38329145608992
269,864691135697002138,864691135749306921,36616,7238,8009,-0.07142293656070005,L3c,L3c,170.48683533927183
270,864691134941194851,864691135749306921,9484,8762,8009,-0.07262105281900884,L3b,L3c,156.2399303635277
271,864691135615222475,864691135749306921,16292,4589,8009,0.10252184249029249,L4a,L3c,158.75419490520557
273,864691136912172017,864691135749306921,27196,4763,8009,0.15461552599760195,L4c,L3c,191.93108513213792
275,864691136228183377,864691135954732808,17072,9201,5781,-0.09790234562534582,L4c,L4c,124.0618343891465
283,864691135582733933,864691135584908664,9308,3567,4595,0.09627212852083408,L3c,L3c,130.74080911482844
285,864691135857146158,864691135584908664,14356,1361,4595,0.21010951889823723,L4a,L3c,94.6349540497591
287,864691135753932237,864691135584908664,10792,4563,4595,0.07556261886526187,L4a,L3c,102.80099485899926
289,864691135511563472,864691135584908664,15916,7333,4595,-0.06531916026533503,L3b,L3c,99.8284313810449
290,864691135838392723,864691135584908664,12504,4422,4595,0.1885742610426262,L4a,L3c,89.06799919162899
293,864691136228183377,864691135014211734,12848,9201,4888,-0.002120245392712923,L4c,L4c,67.74452196303399
297,864691135429763120,864691135014211734,11456,88,4888,-0.06861952755007175,L3b,L4c,682.2113211608263
305,864691137020787054,864691135609687047,11780,611,3723,0.27316564151529843,L4b,L4c,139.04650755772326
311,864691135852005063,864691135991837633,22716,9731,6772,0.16202544595391558,L4b,L4c,91.7447983920615
313,864691136066697624,864691135991837633,14104,8394,6772,-0.17499963017261275,L4b,L4c,79.91804442051875
314,864691136595685282,864691135991837633,33596,231,6772,0.07154421387736362,L3b,L4c,187.22547262592238
315,864691135856895534,864691135991837633,15900,6567,6772,-0.11121675960919164,L3b,L4c,145.6732354277889
320,864691136228183377,864691136227780433,8192,9201,9209,0.057519758555179254,L4c,L4c,102.35015286749706
323,864691135565709655,864691136227780433,23920,9811,9209,0.07504402133773926,L4a,L4c,102.1467947612651
324,864691136228183377,864691135279073441,79136,9201,10701,0.18659965388105362,L4c,L4b,198.26986764508624
327,864691135719651633,864691135279073441,16960,5804,10701,0.11099573078290206,L4c,L4b,206.21497458720108
332,864691135517063379,864691135726649663,11376,3409,6848,-0.03688913108475991,L4a,L4c,105.12345352013512
334,864691135572379429,864691135726649663,11012,11127,6848,0.106581699800955,L2a,L4c,215.71227666500585
336,864691135615222475,864691136267573236,12928,4589,6938,0.12349666913525355,L4a,L4c,146.9332757410655
338,864691136484049708,864691135013329654,15872,3527,10495,0.0738090406640781,L4a,L4a,103.2195206344226
340,864691136228183377,864691135759685966,13032,9201,2759,-0.024577088219177975,L4c,L5a,108.38368467624638
341,864691135885042032,864691135759685966,11740,2549,2759,0.594284246151161,L4a,L5a,143.90375116722987
343,864691135014211734,864691135759685966,38528,4888,2759,0.4365797549414268,L4c,L5a,53.45319657419939
344,864691135469422674,864691135759685966,16396,6391,2759,0.21251150309637085,L3c,L5a,226.707077825109
345,864691135700562466,864691135759685966,12116,637,2759,0.11632559432192101,L4c,L5a,68.86574393702577
347,864691135338381030,864691135685289655,11564,7267,10631,-0.038875262386297134,L3b,L4a,131.8617545158565
351,864691136522731153,864691135685289655,8616,3536,10631,0.304149057888736,L4a,L4a,53.97309729856162
354,864691136974726940,864691135685289655,19288,1448,10631,0.07586093079388066,L4a,L4a,35.94684876313918
363,864691136228183377,864691136379501013,13636,9201,3911,-0.0017497570668503968,L4c,L6CT,217.28307523596953
365,864691136228183377,864691136106435033,9764,9201,9734,0.14494564220230607,L4c,L4a,87.07359939729143
367,864691135737916036,864691136106435033,19504,2405,9734,-0.006161270800822481,L4b,L4a,115.89167024424141
369,864691136371775624,864691136106435033,23456,11627,9734,0.09748199130530809,L3b,L4a,193.20624304612932
378,864691135387710593,864691135294133004,14024,2389,2763,0.1390533417368145,L3c,L5a,154.09113812286554
379,864691135273490193,864691135294133004,14708,2594,2763,0.018456544144772574,L3c,L5a,156.6313495057742
381,864691135387675521,864691135294133004,21676,2079,2763,0.13639427139723342,L2a,L5a,287.7913630948643
383,864691135279377569,864691135294133004,16308,7562,2763,0.05838975662850326,L4a,L5a,143.4139505626981
384,864691135777851232,864691135294133004,11448,1393,2763,0.071027911837856,L4a,L5a,174.81510396988017
386,864691135014167446,864691135208265337,13552,10481,5965,0.2452423916962051,L4b,L4c,81.38353130701567
390,864691136228183377,864691136965838542,15728,9201,9189,-0.09782478726889898,L4c,L4a,112.49909396968494
397,864691135429763120,864691136227488593,14932,88,3736,0.11571020499368345,L3b,L5b,622.1260775116245
398,864691135256861871,864691136227488593,15176,1677,3736,0.17760000674556192,L6a,L5b,81.43840666417776
400,864691136228183377,864691135501771330,17772,9201,7758,0.10011967421587797,L4c,L5ET,226.91218742059664
402,864691135360096071,864691135501771330,10464,1798,7758,-0.14506019992984426,L5a,L5ET,346.421719780963
403,864691135272206865,864691135501771330,17036,8693,7758,0.12856886657177188,L3b,L5ET,371.59818229910655
404,864691136228183377,864691135889706121,23780,9201,635,0.12587076932742575,L4c,L4a,169.48571017050378
405,864691135511671504,864691135889706121,10436,10151,635,0.08115333089949077,L4a,L4a,75.72473984108503
410,864691135338381030,864691135368005625,16708,7267,5942,-0.051835797012499234,L3b,L5a,244.99276606463295
411,864691135395187189,864691135368005625,14652,10491,5942,0.10285614790223961,L4a,L5a,205.06169280487268
412,864691135916301158,864691135368005625,11824,620,5942,0.2903059213450982,L4a,L5a,133.2152207519846
416,864691136092174260,864691136274540301,9296,232,1652,-0.12816344624823187,L3c,L5a,246.22443667516023
419,864691136903144370,864691136274540301,9324,1891,1652,-0.023761076540733637,L6a,L5a,350.99881508631904
421,864691136228183377,864691134948429564,18588,9201,6936,0.283957849352808,L4c,L4c,98.65774406502507
424,864691135386581077,864691134948429564,11896,625,6936,0.2077464465770043,L4a,L4c,99.56506793047441
427,864691135469422674,864691135509737993,23312,6391,3912,0.19098906638189217,L3c,L6a,316.3021260503951
435,864691136923990500,864691135545703720,13932,372,9207,0.004911674320419314,L3c,L4a,176.89462390926408
437,864691136923990500,864691135368092665,25888,372,5132,-0.04683188945445769,L3c,L2a,168.70188238428165
441,864691135473091634,864691135368092665,23772,11597,5132,0.09609123341790195,L3b,L2a,156.8900908534379
442,864691135749141801,864691135368092665,11012,8160,5132,0.014024962919807033,L3b,L2a,354.46780642535094
454,864691135155894884,864691135491755495,16760,2145,11107,0.15023894166943136,L2a,L2a,111.96528404822631
455,864691135473146162,864691135491755495,12992,4438,11107,-0.022988361082726613,L4a,L2a,147.6406398252188
456,864691135783492659,864691135491755495,51872,2529,11107,0.23703892061631335,L4a,L2a,152.8826725041134
457,864691135777064877,864691135491755495,10356,5427,11107,0.1312836266712638,L4a,L2a,138.95113385647485
458,864691136362747874,864691135491755495,38964,1352,11107,0.07399135121862156,L4a,L2a,145.8514962007589
460,864691135916172390,864691135491755495,42940,9729,11107,0.19972408148188744,L4a,L2a,193.55035991699933
461,864691135502623157,864691135491755495,47496,233,11107,0.05434920710116183,L3c,L2a,95.55656653522037
468,864691135889695113,864691135213709624,10852,11126,12064,0.18305379054620613,L3b,L3b,58.66830694676645
470,864691135468597132,864691135213709624,56992,4055,12064,0.12061346717761197,L2a,L3b,79.41591618812944
471,864691135473091634,864691135213709624,15876,11597,12064,0.05069193871707177,L3b,L3b,36.65125067443132
475,864691135916172390,864691135213709624,11112,9729,12064,0.0533846662990294,L4a,L3b,108.86913597526159
476,864691135874156430,864691135213709624,29116,7237,12064,-0.14194683617936563,L3b,L3b,28.625731641304743
480,864691135988078595,864691135213709624,9276,7336,12064,0.07582190802752796,L3a,L3b,37.51178417510951
483,864691135155894884,864691136176330246,14268,2145,3709,0.17049966177037165,L2a,L5a,300.87632435936194
484,864691136144224308,864691136176330246,58428,5886,3709,0.45388109701612794,L4c,L5a,98.9908918638477
485,864691135916172390,864691136176330246,59240,9729,3709,-0.04904054235875728,L4a,L5a,114.95756963332163
486,864691135685162423,864691136176330246,22948,9260,3709,0.19316123590141734,L4a,L5a,113.03855059226476
492,864691135275253989,864691135182879746,10592,3189,885,-0.0927464808661025,L2a,L5ET,354.61092053122115
494,864691135749181225,864691135182879746,52780,3132,885,-0.24179285724451885,L2b,L5ET,362.1842063039194
495,864691135468597132,864691135182879746,26128,4055,885,-0.10898014230889001,L2a,L5ET,362.38236954907177
502,864691135407816393,864691135182879746,8512,11591,885,-0.08009250525626055,L3a,L5ET,327.7788928897039
503,864691135397503777,864691135182879746,69324,5154,885,0.07842151612830667,L2a,L5ET,385.54635079066696
507,864691135123429927,864691135182879746,31160,9045,885,0.38930278016559783,L3c,L5ET,280.85863547343536
509,864691136330042858,864691135182879746,47316,11222,885,0.2403582186898044,L3a,L5ET,334.0609910300813
510,864691135349437655,864691135182879746,48556,11117,885,0.27092553472577374,L3a,L5ET,324.45076949207566
511,864691136334904499,864691135182879746,25800,1507,885,0.01828811030823434,L3c,L5ET,215.97170081286112
513,864691136990504853,864691135182879746,8600,3047,885,-0.22462787499321815,L2a,L5ET,343.96880230625567
518,864691135155894884,864691135502148674,37528,2145,9722,-0.10911658588715939,L2a,L4b,206.45927830930728
519,864691136066697624,864691135502148674,39756,8394,9722,-0.27950289478842755,L4b,L4b,123.33320201794805
520,864691136595685282,864691135502148674,21908,231,9722,0.056994566912602296,L3b,L4b,106.81322105432453
521,864691136974726940,864691135502148674,9848,1448,9722,-0.10800625914396624,L4a,L4b,58.37597807317656
522,864691136066689688,864691135502148674,14612,9542,9722,0.06264174064977843,L5ET,L4b,187.75694586352856
525,864691135838392723,864691135502148674,25800,4422,9722,-0.16693345269242305,L4a,L4b,68.46426781906013
526,864691135565660247,864691135502148674,11100,8585,9722,0.12380137763054971,L3b,L4b,113.87971675412611
529,864691135292991414,864691136210291644,26696,4056,8686,-0.022524112046581515,L2a,L3b,114.5125991321478
530,864691136423787567,864691136210291644,15064,5010,8686,-0.13166447749620097,L6a,L3b,346.27704727862056
531,864691135565275479,864691136210291644,8664,1146,8686,0.04861816464977648,L2a,L3b,86.08787807815912
536,864691135565660247,864691136210291644,9412,8585,8686,0.2727303016314806,L3b,L3b,73.37973998318606
537,864691135947212897,864691136210291644,13044,2175,8686,0.07704938242613933,L3a,L3b,73.04764954466363
540,864691135584074360,864691135156592740,56808,6027,7772,-0.03687158133716335,L5NP,L5ET,171.2289188659439
541,864691135726100543,864691135156592740,23572,4787,7772,0.14953750969737703,L5a,L5ET,96.4147892389959
542,864691135755884754,864691135156592740,14072,5503,7772,0.32559780530065874,L3b,L5ET,238.4950115369293
543,864691135759091534,864691135156592740,24484,329,7772,0.43814964499686154,L3c,L5ET,581.9430438109903
545,864691135304440487,864691135156592740,18084,1457,7772,0.16934390770471927,L4a,L5ET,186.1560334772956
546,864691135857146158,864691135156592740,11184,1361,7772,0.0019321521609289073,L4a,L5ET,200.53455490762684
547,864691135874675854,864691135156592740,15968,1475,7772,0.34998060219810645,L4a,L5ET,182.41364159513952
548,864691136310740570,864691135156592740,26332,8689,7772,0.08851687904404511,L3c,L5ET,265.9177453574695
549,864691135737395076,864691135156592740,15348,3194,7772,0.45624237054685296,L2b,L5ET,341.6379153665471
552,864691136066697624,864691135156592740,9332,8394,7772,-0.2657449136911775,L4b,L5ET,125.06479498244104
553,864691135724453547,864691135156592740,16948,110,7772,0.36124556144583436,L3b,L5ET,616.0369701633173
554,864691136023889209,864691135156592740,24408,10490,7772,0.09340056013899425,L4a,L5ET,172.41093979211414
555,864691135272867601,864691135156592740,11468,8575,7772,-0.07780458120485008,L3a,L5ET,274.572524189876
556,864691135182405378,864691135156592740,10836,7241,7772,0.2551077628344062,L3c,L5ET,276.4523718834765
559,864691136106122969,864691135156592740,14024,8895,7772,0.14616148815810384,L3c,L5ET,249.8201962051908
560,864691136084812140,864691135156592740,12936,5429,7772,-0.004821055260493817,L3c,L5ET,226.30222411633525
564,864691135884521840,864691135156592740,15596,10931,7772,0.17273770360294727,L3a,L5ET,325.6236477898987
566,864691135367970809,864691135156592740,40640,7014,7772,-0.037179650210334966,L5ET,L5ET,104.11270815803418
567,864691135497743635,864691135156592740,10080,3625,7772,0.17358559816116106,L3c,L5ET,670.6765990251935
570,864691135155894884,864691135809980620,15368,2145,6031,0.24045987912946126,L2a,L5ET,407.913301611997
571,864691135584074360,864691135809980620,9008,6027,6031,0.13394433593470526,L5NP,L5ET,196.06485016952942
573,864691135594514987,864691135809980620,21788,7506,6031,0.05959849933923405,L4b,L5ET,237.41600525659595
574,864691135610086151,864691135809980620,12216,4116,6031,-0.02217810613480911,L2a,L5ET,432.0071407557982
575,864691135697111962,864691135809980620,8528,1199,6031,0.08253302300628844,L3a,L5ET,373.46833311540615
577,864691135272867601,864691135809980620,27512,8575,6031,0.09233120237261432,L3a,L5ET,346.5840098792789
578,864691136119541016,864691135809980620,8664,1460,6031,0.14817974875369105,L4a,L5ET,255.99465644423125
580,864691136195396684,864691135809980620,9656,10322,6031,0.27212041694484324,L4b,L5ET,236.09075678645283
581,864691135926952148,864691135809980620,23612,224,6031,0.04436078667884218,L3c,L5ET,330.0250130641616
585,864691136903144370,864691135809980620,20564,1891,6031,0.13627710491802913,L6a,L5ET,264.07049834466557
587,864691135155894884,864691135397496097,20028,2145,7063,0.21158667900342978,L2a,L5ET,385.6167700917583
588,864691135584074360,864691135397496097,9416,6027,7063,-0.06133998222415996,L5NP,L5ET,53.647549058647655
589,864691135755884754,864691135397496097,43104,5503,7063,0.4054492908398007,L3b,L5ET,276.83324887014567
590,864691135082846711,864691135397496097,26800,4420,7063,0.21178396776406186,L3c,L5ET,243.23209064595068
592,864691135404231406,864691135397496097,8672,3048,7063,0.09137407032640243,L2a,L5ET,396.8968063363574
593,864691135874675854,864691135397496097,25732,1475,7063,0.26323515755707255,L4a,L5ET,224.0660269831194
595,864691135273490193,864691135397496097,28856,2594,7063,0.10231755960964145,L3c,L5ET,230.9812894933266
599,864691135135756569,864691135397496097,9868,2406,7063,0.2507358958057884,L3c,L5ET,242.5755905279836
604,864691135926952148,864691135397496097,12456,224,7063,-0.11199725131636891,L3c,L5ET,309.7551210359564
609,864691135759685966,864691135397496097,41644,2759,7063,-0.15324342052608486,L5a,L5ET,104.55198745121967
610,864691135155894884,864691136040443134,12768,2145,234,0.1698664819439004,L2a,L3c,95.56469306182076
613,864691136101005173,864691136040443134,18732,3121,234,0.20931866670198512,L2a,L3c,103.25828834529459
616,864691135273295377,864691136040443134,10172,11105,234,-0.08204893072590876,L2a,L3c,91.79291929119593
623,864691135279377569,864691136040443134,18316,7562,234,0.07152950660547534,L4a,L3c,116.42320401019722
624,864691136085404268,864691136040443134,9532,4430,234,0.21011863069343809,L4a,L3c,89.71793524151119
626,864691136209328060,864691135275257573,14228,5517,6420,-0.16793711152790974,L3c,L3c,65.0795043619726
627,864691135429763120,864691135275257573,15620,88,6420,0.07296565104150293,L3b,L3c,630.0204422842166
629,864691135155894884,864691136362442466,10708,2145,58,0.18679505368895843,L2a,L2a,191.95761732215792
633,864691135334986985,864691136362442466,17460,2084,58,0.004272085328255576,L3a,L2a,175.64642028803212
635,864691135349437655,864691136362442466,13312,11117,58,-0.23820342894389637,L3a,L2a,139.44213630033076
636,864691135947212897,864691136362442466,8932,2175,58,0.4055676526096257,L3a,L2a,176.08924282874295
637,864691135155894884,864691135969896037,10896,2145,7800,0.02889085126532033,L2a,L5ET,331.59567485719714
639,864691135473146162,864691135969896037,17784,4438,7800,-0.06802001274421869,L4a,L5ET,213.37979255777714
640,864691135468597132,864691135969896037,22980,4055,7800,0.13238429854690192,L2a,L5ET,347.32744020592435
643,864691135100604448,864691135969896037,12532,11258,7800,-0.06463918367910633,L3a,L5ET,317.50578038202707
644,864691135701034107,864691135969896037,27120,410,7800,0.12104155081418416,L3c,L5ET,253.68710024752932
646,864691135014167446,864691135969896037,10368,10481,7800,0.23869719145629634,L4b,L5ET,177.4457494109114
647,864691136066733720,864691135969896037,31204,25,7800,0.16432116440517514,L2a,L5ET,381.900004838963
649,864691136926540362,864691135969896037,28100,3440,7800,0.40628295157987304,L3c,L5ET,204.08649727015256
651,864691135938349828,864691135969896037,13112,5160,7800,0.13897538168300794,L2a,L5ET,361.3987284980399
652,864691135855890478,864691135969896037,24428,1175,7800,-0.10653318434088871,L2a,L5ET,339.2931268387262
657,864691135155894884,864691135946651940,13612,2145,1804,0.041274949140176896,L2a,L5ET,300.93465337179106
658,864691135582733933,864691135946651940,11800,3567,1804,-0.12895807002701415,L3c,L5ET,173.25018764780603
659,864691135749181225,864691135946651940,14620,3132,1804,0.1424904715551684,L2b,L5ET,306.5438663813061
660,864691135292991414,864691135946651940,15528,4056,1804,0.12440806830373322,L2a,L5ET,324.81166205664476
661,864691135610121991,864691135946651940,29248,11492,1804,0.30184212322189935,L3a,L5ET,261.3441764417184
663,864691136023889209,864691135946651940,22300,10490,1804,0.43150584817588483,L4a,L5ET,123.05013326282916
664,864691135565275479,864691135946651940,13864,1146,1804,0.06225210726145876,L2a,L5ET,279.22248173096665
667,864691135910761897,864691135946651940,15116,7249,1804,-0.1620427527366012,L3c,L5ET,231.09870556106543
668,864691135491711975,864691135946651940,27892,440,1804,-0.0638331704101031,L3b,L5ET,204.26999309737113
670,864691137054388086,864691135946651940,9240,2710,1804,-0.24901545968291527,L5a,L5ET,28.897510481008545
671,864691135582259309,864691135946651940,72876,11269,1804,-0.1882904216097213,L3a,L5ET,276.2817836919402
673,864691135502623157,864691135946651940,18984,233,1804,-0.04232409000058639,L3c,L5ET,226.3633412017061
674,864691135988078595,864691135946651940,9504,7336,1804,0.1438114783623969,L3a,L5ET,237.07037118965334
675,864691135386015061,864691135946651940,12676,4785,1804,-0.014610392708002563,L5a,L5ET,30.1114558930651
676,864691135661016816,864691135946651940,18364,11853,1804,-0.16550420583220227,L3a,L5ET,268.3612467999059
679,864691135782992179,864691135946651940,13676,11798,1804,-0.004864165080137559,L3b,L5ET,242.0288021207394
680,864691136379426005,864691135946651940,18196,10895,1804,-0.06077825539667699,L2a,L5ET,278.90908672182053
681,864691134941194083,864691135946651940,19364,6788,1804,0.1063057609480223,L4c,L5ET,86.66369389773327
685,864691136032840123,864691135946651940,15180,11114,1804,0.31302005249816933,L2a,L5ET,268.42198991885897
686,864691135762864182,864691135946651940,44852,222,1804,-0.24722919817170977,L3a,L5ET,214.3269883145845
687,864691136990504853,864691135946651940,27528,3047,1804,0.07461913433787484,L2a,L5ET,285.4103773866676
689,864691136085404268,864691135946651940,8632,4430,1804,0.2531397968881907,L4a,L5ET,165.03421667036213
690,864691135561573601,864691135946651940,12584,5263,1804,-0.0015748037414158602,L2b,L5ET,312.84664613832774
692,864691136066578840,864691135946651940,29584,11119,1804,0.281556124808564,L3a,L5ET,286.63659903089837
693,864691135953985800,864691135946651940,16028,333,1804,-0.01701310877783732,L3a,L5ET,271.6930861394894
694,864691135155894884,864691135777684320,9192,2145,9505,0.0753704289795252,L2a,L5ET,533.0772537484602
699,864691135816565839,864691135591375627,35896,447,7823,0.43153469503364333,L3b,L5a,346.1618133532352
700,864691135100604448,864691135591375627,36364,11258,7823,0.33790837294960085,L3a,L5a,320.05806763148473
703,864691136953057759,864691135591375627,17160,12006,7823,0.03942068802545999,L3b,L5a,270.8431422059639
704,864691136602949841,864691135591375627,16576,5812,7823,-0.041592586428430105,L4a,L5a,94.48404428261952
706,864691135661016816,864691135591375627,8268,11853,7823,0.05540056701831026,L3a,L5a,322.0354609045408
707,864691135013978774,864691135591375627,25648,11791,7823,0.2067843279442671,L3a,L5a,314.8505518750126
708,864691135374854985,864691135591375627,24440,3398,7823,0.12635631963903296,L4a,L5a,208.9790228707178
709,864691135938155573,864691135591375627,14652,4094,7823,0.0823535902605422,L2a,L5a,346.4351244085969
713,864691135468597132,864691135509288969,20352,4055,6075,0.17467108204396464,L2a,L5ET,425.41056483355004
716,864691135397503777,864691135509288969,13548,5154,6075,0.3876656584430362,L2a,L5ET,450.0013935622867
718,864691135763046710,864691135509288969,8172,7796,6075,0.39455604594605975,L5ET,L5ET,121.14105629389239
719,864691136990504853,864691135509288969,21828,3047,6075,0.24732503670121167,L2a,L5ET,403.3958909061916
720,864691135155894884,864691135394869237,9708,2145,8440,0.31939012113743465,L2a,L5a,592.6148184714926
